customer_id,total_spend,avg_order_value,total_transactions,avg_review_score,promo_dependency_score,loyalty_segment,satisfaction_flag
2960,28,28.0,9,4.7,0.0,Standard Customers,High
2961,48,48.0,47,3.6,0.0,Standard Customers,At-Risk
2962,43,43.0,21,2.8,0.0,Standard Customers,At-Risk
2963,40,40.0,42,4.0,0.0,Standard Customers,High
2964,97,97.0,28,3.6,0.0,True Loyalists,At-Risk
2965,25,25.0,13,3.8,0.0,Standard Customers,At-Risk
2966,45,45.0,25,4.4,0.0,Standard Customers,High
2967,49,49.0,38,2.8,0.0,Standard Customers,At-Risk
2968,36,36.0,40,3.4,0.0,Standard Customers,At-Risk
2969,48,48.0,25,4.9,0.0,Standard Customers,High
2970,62,62.0,20,4.3,0.0,Standard Customers,High
2971,74,74.0,44,3.4,0.0,Standard Customers,At-Risk
2972,100,100.0,9,3.9,0.0,True Loyalists,At-Risk
2973,39,39.0,11,4.2,0.0,Standard Customers,High
2974,65,65.0,3,2.7,0.0,Standard Customers,At-Risk
2975,99,99.0,34,4.1,0.0,True Loyalists,High
2976,68,68.0,48,4.5,0.0,Standard Customers,High
2977,97,97.0,28,2.8,0.0,True Loyalists,At-Risk
2978,47,47.0,20,3.4,0.0,Standard Customers,At-Risk
2979,56,56.0,49,3.9,0.0,Standard Customers,At-Risk
2980,91,91.0,14,2.6,0.0,True Loyalists,At-Risk
2981,93,93.0,9,4.4,0.0,True Loyalists,High
2982,36,36.0,37,4.9,0.0,Standard Customers,High
2983,45,45.0,4,3.6,0.0,Standard Customers,At-Risk
2984,44,44.0,1,2.8,0.0,Standard Customers,At-Risk
2985,32,32.0,36,4.3,0.0,Standard Customers,High
2986,36,36.0,21,3.0,0.0,Standard Customers,At-Risk
2987,85,85.0,16,3.3,0.0,True Loyalists,At-Risk
2988,36,36.0,42,2.5,0.0,Standard Customers,At-Risk
2989,55,55.0,31,5.0,0.0,Standard Customers,High
2990,20,20.0,6,4.3,0.0,Standard Customers,High
2991,91,91.0,24,4.2,0.0,True Loyalists,High
2992,71,71.0,7,3.9,0.0,Standard Customers,At-Risk
2993,64,64.0,25,3.9,0.0,Standard Customers,At-Risk
2994,21,21.0,18,4.2,0.0,Standard Customers,High
2995,100,100.0,14,3.5,0.0,True Loyalists,At-Risk
2996,96,96.0,42,2.5,0.0,True Loyalists,At-Risk
2997,91,91.0,6,2.9,0.0,True Loyalists,At-Risk
2998,40,40.0,14,2.7,0.0,Standard Customers,At-Risk
2999,53,53.0,30,4.7,0.0,Standard Customers,High
3000,48,48.0,10,3.8,0.0,Standard Customers,At-Risk
3001,70,70.0,7,3.7,0.0,Standard Customers,At-Risk
3002,29,29.0,28,4.7,0.0,Standard Customers,High
3003,29,29.0,19,3.6,0.0,Standard Customers,At-Risk
3004,53,53.0,13,2.8,0.0,Standard Customers,At-Risk
3005,79,79.0,23,3.7,0.0,True Loyalists,At-Risk
3006,65,65.0,5,3.5,0.0,Standard Customers,At-Risk
3007,99,99.0,17,3.7,0.0,True Loyalists,At-Risk
3008,60,60.0,31,3.0,0.0,Standard Customers,At-Risk
3009,86,86.0,19,4.9,0.0,True Loyalists,High
3010,73,73.0,8,4.6,0.0,Standard Customers,High
3011,45,45.0,15,3.3,0.0,Standard Customers,At-Risk
3012,70,70.0,18,3.0,0.0,Standard Customers,At-Risk
3013,65,65.0,16,3.5,0.0,Standard Customers,At-Risk
3014,55,55.0,13,4.2,0.0,Standard Customers,High
3015,65,65.0,38,4.5,0.0,Standard Customers,High
3016,21,21.0,27,2.8,0.0,Standard Customers,At-Risk
3017,26,26.0,31,4.9,0.0,Standard Customers,High
3018,71,71.0,24,3.3,0.0,Standard Customers,At-Risk
3019,41,41.0,21,3.0,0.0,Standard Customers,At-Risk
3020,44,44.0,15,3.9,0.0,Standard Customers,At-Risk
3021,81,81.0,48,2.8,0.0,True Loyalists,At-Risk
3022,77,77.0,47,4.5,0.0,True Loyalists,High
3023,26,26.0,23,4.0,0.0,Standard Customers,High
3024,31,31.0,4,2.9,0.0,Standard Customers,At-Risk
3025,82,82.0,47,4.0,0.0,True Loyalists,High
3026,60,60.0,7,3.4,0.0,Standard Customers,At-Risk
3027,70,70.0,6,2.5,0.0,Standard Customers,At-Risk
3028,26,26.0,47,2.8,0.0,Standard Customers,At-Risk
3029,100,100.0,7,3.0,0.0,True Loyalists,At-Risk
3030,82,82.0,1,3.1,0.0,True Loyalists,At-Risk
3031,24,24.0,23,2.6,0.0,Standard Customers,At-Risk
3032,74,74.0,30,4.9,0.0,Standard Customers,High
3033,58,58.0,24,3.5,0.0,Standard Customers,At-Risk
3034,56,56.0,9,2.6,0.0,Standard Customers,At-Risk
3035,37,37.0,25,3.5,0.0,Standard Customers,At-Risk
3036,64,64.0,18,4.5,0.0,Standard Customers,High
3037,58,58.0,7,4.3,0.0,Standard Customers,High
3038,44,44.0,2,4.8,0.0,Standard Customers,High
3039,39,39.0,36,4.2,0.0,Standard Customers,High
3040,48,48.0,31,3.2,0.0,Standard Customers,At-Risk
3041,32,32.0,10,4.1,0.0,Standard Customers,High
3042,79,79.0,27,4.0,0.0,True Loyalists,High
3043,27,27.0,14,2.9,0.0,Standard Customers,At-Risk
3044,98,98.0,17,2.6,0.0,True Loyalists,At-Risk
3045,67,67.0,10,2.7,0.0,Standard Customers,At-Risk
3046,37,37.0,4,4.6,0.0,Standard Customers,High
3047,49,49.0,25,3.2,0.0,Standard Customers,At-Risk
3048,74,74.0,3,4.1,0.0,Standard Customers,High
3049,93,93.0,47,3.9,0.0,True Loyalists,At-Risk
3050,60,60.0,41,3.0,0.0,Standard Customers,At-Risk
3051,76,76.0,28,3.6,0.0,True Loyalists,At-Risk
3052,64,64.0,49,4.6,0.0,Standard Customers,High
3053,38,38.0,7,4.5,0.0,Standard Customers,High
3054,91,91.0,22,3.2,0.0,True Loyalists,At-Risk
3055,70,70.0,34,4.9,0.0,Standard Customers,High
3056,22,22.0,5,5.0,0.0,Standard Customers,High
3057,59,59.0,15,3.8,0.0,Standard Customers,At-Risk
3058,22,22.0,26,3.4,0.0,Standard Customers,At-Risk
3059,74,74.0,3,3.8,0.0,Standard Customers,At-Risk
3060,71,71.0,42,3.2,0.0,Standard Customers,At-Risk
3061,80,80.0,1,4.7,0.0,True Loyalists,High
3062,59,59.0,20,4.5,0.0,Standard Customers,High
3063,96,96.0,39,3.3,0.0,True Loyalists,At-Risk
3064,43,43.0,24,3.9,0.0,Standard Customers,At-Risk
3065,76,76.0,49,3.6,0.0,True Loyalists,At-Risk
3066,59,59.0,7,2.8,0.0,Standard Customers,At-Risk
3067,48,48.0,13,4.3,0.0,Standard Customers,High
3068,22,22.0,2,3.5,0.0,Standard Customers,At-Risk
3069,40,40.0,4,4.2,0.0,Standard Customers,High
3070,73,73.0,17,4.6,0.0,Standard Customers,High
3071,26,26.0,43,2.6,0.0,Standard Customers,At-Risk
3072,41,41.0,6,3.4,0.0,Standard Customers,At-Risk
3073,98,98.0,46,3.1,0.0,True Loyalists,At-Risk
3074,63,63.0,7,3.6,0.0,Standard Customers,At-Risk
3075,55,55.0,34,4.2,0.0,Standard Customers,High
3076,90,90.0,21,3.6,0.0,True Loyalists,At-Risk
3077,46,46.0,13,3.6,0.0,Standard Customers,At-Risk
3078,88,88.0,33,3.0,0.0,True Loyalists,At-Risk
3079,95,95.0,24,2.5,0.0,True Loyalists,At-Risk
3080,31,31.0,4,4.0,0.0,Standard Customers,High
3081,42,42.0,5,4.1,0.0,Standard Customers,High
3082,44,44.0,11,4.9,0.0,Standard Customers,High
3083,99,99.0,20,4.0,0.0,True Loyalists,High
3084,20,20.0,28,3.5,0.0,Standard Customers,At-Risk
3085,37,37.0,43,3.2,0.0,Standard Customers,At-Risk
3086,50,50.0,10,2.8,0.0,Standard Customers,At-Risk
3087,73,73.0,26,3.5,0.0,Standard Customers,At-Risk
3088,84,84.0,29,3.1,0.0,True Loyalists,At-Risk
3089,64,64.0,35,3.3,0.0,Standard Customers,At-Risk
3090,21,21.0,23,4.6,0.0,Standard Customers,High
3091,36,36.0,15,4.9,0.0,Standard Customers,High
3092,81,81.0,46,3.4,0.0,True Loyalists,At-Risk
3093,54,54.0,14,3.5,0.0,Standard Customers,At-Risk
3094,63,63.0,17,4.8,0.0,Standard Customers,High
3095,59,59.0,9,2.7,0.0,Standard Customers,At-Risk
3096,53,53.0,13,3.4,0.0,Standard Customers,At-Risk
3097,63,63.0,20,3.5,0.0,Standard Customers,At-Risk
3098,33,33.0,39,3.7,0.0,Standard Customers,At-Risk
3099,64,64.0,50,3.3,0.0,Standard Customers,At-Risk
3100,98,98.0,21,2.9,0.0,True Loyalists,At-Risk
3101,85,85.0,3,3.9,0.0,True Loyalists,At-Risk
3102,82,82.0,9,2.7,0.0,True Loyalists,At-Risk
3103,85,85.0,29,4.3,0.0,True Loyalists,High
3104,37,37.0,42,3.0,0.0,Standard Customers,At-Risk
3105,56,56.0,41,5.0,0.0,Standard Customers,High
3106,33,33.0,17,2.7,0.0,Standard Customers,At-Risk
3107,57,57.0,20,4.7,0.0,Standard Customers,High
3108,31,31.0,18,4.6,0.0,Standard Customers,High
3109,69,69.0,7,3.2,0.0,Standard Customers,At-Risk
3110,92,92.0,47,4.3,0.0,True Loyalists,High
3111,46,46.0,2,4.6,0.0,Standard Customers,High
3112,81,81.0,25,4.9,0.0,True Loyalists,High
3113,97,97.0,26,3.8,0.0,True Loyalists,At-Risk
3114,93,93.0,2,2.6,0.0,True Loyalists,At-Risk
3115,56,56.0,45,4.7,0.0,Standard Customers,High
3116,53,53.0,9,4.1,0.0,Standard Customers,High
3117,66,66.0,1,3.7,0.0,Standard Customers,At-Risk
3118,50,50.0,4,3.0,0.0,Standard Customers,At-Risk
3119,97,97.0,31,4.7,0.0,True Loyalists,High
3120,79,79.0,21,4.7,0.0,True Loyalists,High
3121,76,76.0,32,4.0,0.0,True Loyalists,High
3122,38,38.0,16,2.6,0.0,Standard Customers,At-Risk
3123,45,45.0,34,3.0,0.0,Standard Customers,At-Risk
3124,77,77.0,40,3.3,0.0,True Loyalists,At-Risk
3125,51,51.0,4,3.4,0.0,Standard Customers,At-Risk
3126,26,26.0,3,4.0,0.0,Standard Customers,High
3127,76,76.0,28,2.6,0.0,True Loyalists,At-Risk
3128,94,94.0,43,3.4,0.0,True Loyalists,At-Risk
3129,32,32.0,20,4.4,0.0,Standard Customers,High
3130,20,20.0,40,4.7,0.0,Standard Customers,High
3131,20,20.0,34,4.5,0.0,Standard Customers,High
3132,59,59.0,11,2.9,0.0,Standard Customers,At-Risk
3133,97,97.0,26,4.2,0.0,True Loyalists,High
3134,68,68.0,29,4.1,0.0,Standard Customers,High
3135,66,66.0,47,4.4,0.0,Standard Customers,High
3136,85,85.0,48,4.7,0.0,True Loyalists,High
3137,32,32.0,29,3.1,0.0,Standard Customers,At-Risk
3138,44,44.0,14,2.7,0.0,Standard Customers,At-Risk
3139,95,95.0,40,4.6,0.0,True Loyalists,High
3140,85,85.0,4,4.4,0.0,True Loyalists,High
3141,44,44.0,37,4.6,0.0,Standard Customers,High
3142,30,30.0,47,4.9,0.0,Standard Customers,High
3143,21,21.0,1,4.0,0.0,Standard Customers,High
3144,22,22.0,26,2.9,0.0,Standard Customers,At-Risk
3145,70,70.0,12,2.6,0.0,Standard Customers,At-Risk
3146,29,29.0,16,4.6,0.0,Standard Customers,High
3147,83,83.0,19,4.9,0.0,True Loyalists,High
3148,99,99.0,21,4.3,0.0,True Loyalists,High
3149,35,35.0,15,4.3,0.0,Standard Customers,High
3150,40,40.0,9,4.6,0.0,Standard Customers,High
3151,25,25.0,7,2.6,0.0,Standard Customers,At-Risk
3152,64,64.0,47,3.1,0.0,Standard Customers,At-Risk
3153,90,90.0,17,3.1,0.0,True Loyalists,At-Risk
3154,88,88.0,46,3.1,0.0,True Loyalists,At-Risk
3155,55,55.0,32,4.4,0.0,Standard Customers,High
3156,90,90.0,34,4.3,0.0,True Loyalists,High
3157,50,50.0,18,3.1,0.0,Standard Customers,At-Risk
3158,34,34.0,5,3.1,0.0,Standard Customers,At-Risk
3159,77,77.0,44,4.9,0.0,True Loyalists,High
3160,89,89.0,4,2.9,0.0,True Loyalists,At-Risk
3161,87,87.0,37,3.8,0.0,True Loyalists,At-Risk
3162,77,77.0,43,4.2,0.0,True Loyalists,High
3163,85,85.0,28,3.9,0.0,True Loyalists,At-Risk
3164,66,66.0,36,2.8,0.0,Standard Customers,At-Risk
3165,32,32.0,16,2.6,0.0,Standard Customers,At-Risk
3166,92,92.0,38,3.0,0.0,True Loyalists,At-Risk
3167,80,80.0,37,2.7,0.0,True Loyalists,At-Risk
3168,78,78.0,9,2.8,0.0,True Loyalists,At-Risk
3169,24,24.0,14,2.9,0.0,Standard Customers,At-Risk
3170,59,59.0,3,3.8,0.0,Standard Customers,At-Risk
3171,41,41.0,10,4.4,0.0,Standard Customers,High
3172,26,26.0,26,3.1,0.0,Standard Customers,At-Risk
3173,52,52.0,30,3.7,0.0,Standard Customers,At-Risk
3174,46,46.0,32,4.9,0.0,Standard Customers,High
3175,52,52.0,35,3.8,0.0,Standard Customers,At-Risk
3176,42,42.0,26,3.4,0.0,Standard Customers,At-Risk
3177,37,37.0,39,4.6,0.0,Standard Customers,High
3178,52,52.0,31,3.2,0.0,Standard Customers,At-Risk
3179,34,34.0,28,2.7,0.0,Standard Customers,At-Risk
3180,88,88.0,12,4.3,0.0,True Loyalists,High
3181,88,88.0,46,3.8,0.0,True Loyalists,At-Risk
3182,51,51.0,27,4.4,0.0,Standard Customers,High
3183,97,97.0,4,3.6,0.0,True Loyalists,At-Risk
3184,56,56.0,14,3.5,0.0,Standard Customers,At-Risk
3185,53,53.0,30,4.2,0.0,Standard Customers,High
3186,71,71.0,6,4.7,0.0,Standard Customers,High
3187,93,93.0,43,4.8,0.0,True Loyalists,High
3188,72,72.0,28,3.2,0.0,Standard Customers,At-Risk
3189,59,59.0,39,3.5,0.0,Standard Customers,At-Risk
3190,87,87.0,30,4.2,0.0,True Loyalists,High
3191,78,78.0,5,3.4,0.0,True Loyalists,At-Risk
3192,68,68.0,42,4.7,0.0,Standard Customers,High
3193,76,76.0,20,3.0,0.0,True Loyalists,At-Risk
3194,99,99.0,35,4.0,0.0,True Loyalists,High
3195,52,52.0,10,4.6,0.0,Standard Customers,High
3196,58,58.0,36,4.9,0.0,Standard Customers,High
3197,59,59.0,21,2.8,0.0,Standard Customers,At-Risk
3198,71,71.0,29,3.2,0.0,Standard Customers,At-Risk
3199,94,94.0,39,2.8,0.0,True Loyalists,At-Risk
3200,40,40.0,16,4.2,0.0,Standard Customers,High
3201,24,24.0,32,4.8,0.0,Standard Customers,High
3202,38,38.0,34,2.8,0.0,Standard Customers,At-Risk
3203,37,37.0,38,4.5,0.0,Standard Customers,High
3204,29,29.0,14,4.1,0.0,Standard Customers,High
3205,92,92.0,23,4.3,0.0,True Loyalists,High
3206,24,24.0,50,4.4,0.0,Standard Customers,High
3207,52,52.0,49,3.0,0.0,Standard Customers,At-Risk
3208,29,29.0,14,2.7,0.0,Standard Customers,At-Risk
3209,30,30.0,42,3.3,0.0,Standard Customers,At-Risk
3210,31,31.0,39,4.3,0.0,Standard Customers,High
3211,67,67.0,43,2.9,0.0,Standard Customers,At-Risk
3212,65,65.0,12,4.9,0.0,Standard Customers,High
3213,22,22.0,21,3.6,0.0,Standard Customers,At-Risk
3214,56,56.0,33,3.3,0.0,Standard Customers,At-Risk
3215,78,78.0,6,3.1,0.0,True Loyalists,At-Risk
3216,90,90.0,10,2.7,0.0,True Loyalists,At-Risk
3217,85,85.0,18,3.4,0.0,True Loyalists,At-Risk
3218,58,58.0,46,3.4,0.0,Standard Customers,At-Risk
3219,34,34.0,49,3.9,0.0,Standard Customers,At-Risk
3220,40,40.0,39,3.5,0.0,Standard Customers,At-Risk
3221,29,29.0,16,4.1,0.0,Standard Customers,High
3222,76,76.0,28,3.2,0.0,True Loyalists,At-Risk
3223,84,84.0,22,4.6,0.0,True Loyalists,High
3224,65,65.0,36,3.9,0.0,Standard Customers,At-Risk
3225,80,80.0,18,2.7,0.0,True Loyalists,At-Risk
3226,98,98.0,31,3.0,0.0,True Loyalists,At-Risk
3227,71,71.0,38,3.3,0.0,Standard Customers,At-Risk
3228,69,69.0,42,2.7,0.0,Standard Customers,At-Risk
3229,95,95.0,27,4.6,0.0,True Loyalists,High
3230,67,67.0,24,2.7,0.0,Standard Customers,At-Risk
3231,49,49.0,38,2.5,0.0,Standard Customers,At-Risk
3232,97,97.0,9,4.4,0.0,True Loyalists,High
3233,34,34.0,19,4.0,0.0,Standard Customers,High
3234,74,74.0,11,3.8,0.0,Standard Customers,At-Risk
3235,96,96.0,16,2.5,0.0,True Loyalists,At-Risk
3236,68,68.0,18,4.0,0.0,Standard Customers,High
3237,84,84.0,8,4.1,0.0,True Loyalists,High
3238,57,57.0,4,2.8,0.0,Standard Customers,At-Risk
3239,84,84.0,37,3.4,0.0,True Loyalists,At-Risk
3240,32,32.0,30,2.7,0.0,Standard Customers,At-Risk
3241,37,37.0,37,3.8,0.0,Standard Customers,At-Risk
3242,58,58.0,30,4.4,0.0,Standard Customers,High
3243,74,74.0,17,2.8,0.0,Standard Customers,At-Risk
3244,99,99.0,11,5.0,0.0,True Loyalists,High
3245,81,81.0,42,4.7,0.0,True Loyalists,High
3246,76,76.0,20,3.2,0.0,True Loyalists,At-Risk
3247,98,98.0,37,2.9,0.0,True Loyalists,At-Risk
3248,91,91.0,12,3.7,0.0,True Loyalists,At-Risk
3249,79,79.0,41,4.2,0.0,True Loyalists,High
3250,83,83.0,32,3.4,0.0,True Loyalists,At-Risk
3251,90,90.0,15,2.9,0.0,True Loyalists,At-Risk
3252,20,20.0,39,3.7,0.0,Standard Customers,At-Risk
3253,21,21.0,48,2.7,0.0,Standard Customers,At-Risk
3254,60,60.0,8,3.2,0.0,Standard Customers,At-Risk
3255,31,31.0,11,4.9,0.0,Standard Customers,High
3256,40,40.0,36,2.8,0.0,Standard Customers,At-Risk
3257,26,26.0,50,4.7,0.0,Standard Customers,High
3258,98,98.0,39,3.3,0.0,True Loyalists,At-Risk
3259,51,51.0,11,4.3,0.0,Standard Customers,High
3260,95,95.0,5,3.7,0.0,True Loyalists,At-Risk
3261,36,36.0,7,4.5,0.0,Standard Customers,High
3262,52,52.0,50,3.4,0.0,Standard Customers,At-Risk
3263,35,35.0,21,2.7,0.0,Standard Customers,At-Risk
3264,68,68.0,31,4.4,0.0,Standard Customers,High
3265,50,50.0,39,4.0,0.0,Standard Customers,High
3266,100,100.0,28,3.2,0.0,True Loyalists,At-Risk
3267,74,74.0,33,4.2,0.0,Standard Customers,High
3268,45,45.0,42,3.0,0.0,Standard Customers,At-Risk
3269,97,97.0,5,2.8,0.0,True Loyalists,At-Risk
3270,60,60.0,25,4.9,0.0,Standard Customers,High
3271,25,25.0,48,4.7,0.0,Standard Customers,High
3272,55,55.0,30,4.4,0.0,Standard Customers,High
3273,99,99.0,34,3.1,0.0,True Loyalists,At-Risk
3274,45,45.0,34,2.6,0.0,Standard Customers,At-Risk
3275,20,20.0,14,3.9,0.0,Standard Customers,At-Risk
3276,88,88.0,2,2.6,0.0,True Loyalists,At-Risk
3277,99,99.0,41,4.0,0.0,True Loyalists,High
3278,86,86.0,3,4.9,0.0,True Loyalists,High
3279,70,70.0,18,3.3,0.0,Standard Customers,At-Risk
3280,50,50.0,1,3.0,0.0,Standard Customers,At-Risk
3281,57,57.0,5,2.7,0.0,Standard Customers,At-Risk
3282,69,69.0,41,3.1,0.0,Standard Customers,At-Risk
3283,94,94.0,5,4.8,0.0,True Loyalists,High
3284,24,24.0,10,2.9,0.0,Standard Customers,At-Risk
3285,79,79.0,20,4.5,0.0,True Loyalists,High
3286,31,31.0,11,4.6,0.0,Standard Customers,High
3287,67,67.0,4,5.0,0.0,Standard Customers,High
3288,63,63.0,38,4.3,0.0,Standard Customers,High
3289,61,61.0,19,4.9,0.0,Standard Customers,High
3290,50,50.0,16,4.0,0.0,Standard Customers,High
3291,82,82.0,2,3.1,0.0,True Loyalists,At-Risk
3292,51,51.0,11,2.6,0.0,Standard Customers,At-Risk
3293,23,23.0,18,4.9,0.0,Standard Customers,High
3294,91,91.0,47,3.5,0.0,True Loyalists,At-Risk
3295,60,60.0,15,4.5,0.0,Standard Customers,High
3296,34,34.0,15,2.8,0.0,Standard Customers,At-Risk
3297,23,23.0,47,4.2,0.0,Standard Customers,High
3298,82,82.0,47,4.1,0.0,True Loyalists,High
3299,73,73.0,6,3.5,0.0,Standard Customers,At-Risk
3300,32,32.0,18,4.0,0.0,Standard Customers,High
3301,80,80.0,40,4.0,0.0,True Loyalists,High
3302,58,58.0,31,2.5,0.0,Standard Customers,At-Risk
3303,82,82.0,31,4.2,0.0,True Loyalists,High
3304,60,60.0,4,3.4,0.0,Standard Customers,At-Risk
3305,79,79.0,36,4.8,0.0,True Loyalists,High
3306,41,41.0,31,4.9,0.0,Standard Customers,High
3307,39,39.0,6,3.6,0.0,Standard Customers,At-Risk
3308,36,36.0,1,4.0,0.0,Standard Customers,High
3309,70,70.0,29,2.6,0.0,Standard Customers,At-Risk
3310,47,47.0,19,3.1,0.0,Standard Customers,At-Risk
3311,27,27.0,12,3.6,0.0,Standard Customers,At-Risk
3312,52,52.0,18,4.0,0.0,Standard Customers,High
3313,75,75.0,45,3.9,0.0,Standard Customers,At-Risk
3314,30,30.0,45,3.9,0.0,Standard Customers,At-Risk
3315,94,94.0,8,3.3,0.0,True Loyalists,At-Risk
3316,68,68.0,4,2.9,0.0,Standard Customers,At-Risk
3317,45,45.0,5,3.1,0.0,Standard Customers,At-Risk
3318,67,67.0,30,4.7,0.0,Standard Customers,High
3319,46,46.0,15,3.9,0.0,Standard Customers,At-Risk
3320,31,31.0,17,4.3,0.0,Standard Customers,High
3321,44,44.0,45,4.2,0.0,Standard Customers,High
3322,100,100.0,3,4.3,0.0,True Loyalists,High
3323,92,92.0,43,4.6,0.0,True Loyalists,High
3324,78,78.0,4,3.8,0.0,True Loyalists,At-Risk
3325,32,32.0,41,3.3,0.0,Standard Customers,At-Risk
3326,97,97.0,16,3.7,0.0,True Loyalists,At-Risk
3327,95,95.0,10,4.3,0.0,True Loyalists,High
3328,64,64.0,2,4.1,0.0,Standard Customers,High
3329,35,35.0,11,3.2,0.0,Standard Customers,At-Risk
3330,54,54.0,1,3.8,0.0,Standard Customers,At-Risk
3331,96,96.0,41,3.2,0.0,True Loyalists,At-Risk
3332,58,58.0,39,3.5,0.0,Standard Customers,At-Risk
3333,23,23.0,1,3.1,0.0,Standard Customers,At-Risk
3334,35,35.0,3,4.2,0.0,Standard Customers,High
3335,23,23.0,21,3.4,0.0,Standard Customers,At-Risk
3336,94,94.0,48,3.5,0.0,True Loyalists,At-Risk
3337,45,45.0,24,4.0,0.0,Standard Customers,High
3338,23,23.0,45,4.4,0.0,Standard Customers,High
3339,94,94.0,46,2.9,0.0,True Loyalists,At-Risk
3340,99,99.0,35,3.6,0.0,True Loyalists,At-Risk
3341,36,36.0,47,4.4,0.0,Standard Customers,High
3342,50,50.0,35,4.5,0.0,Standard Customers,High
3343,81,81.0,45,3.8,0.0,True Loyalists,At-Risk
3344,31,31.0,6,3.6,0.0,Standard Customers,At-Risk
3345,48,48.0,20,4.3,0.0,Standard Customers,High
3346,91,91.0,3,4.0,0.0,True Loyalists,High
3347,99,99.0,30,3.4,0.0,True Loyalists,At-Risk
3348,70,70.0,28,4.4,0.0,Standard Customers,High
3349,74,74.0,15,2.8,0.0,Standard Customers,At-Risk
3350,79,79.0,29,2.8,0.0,True Loyalists,At-Risk
3351,33,33.0,15,4.9,0.0,Standard Customers,High
3352,49,49.0,18,4.2,0.0,Standard Customers,High
3353,96,96.0,7,2.9,0.0,True Loyalists,At-Risk
3354,66,66.0,19,4.6,0.0,Standard Customers,High
3355,45,45.0,15,2.8,0.0,Standard Customers,At-Risk
3356,28,28.0,3,2.6,0.0,Standard Customers,At-Risk
3357,48,48.0,13,3.5,0.0,Standard Customers,At-Risk
3358,67,67.0,37,3.5,0.0,Standard Customers,At-Risk
3359,59,59.0,26,3.4,0.0,Standard Customers,At-Risk
3360,74,74.0,29,3.9,0.0,Standard Customers,At-Risk
3361,81,81.0,47,3.3,0.0,True Loyalists,At-Risk
3362,26,26.0,47,4.1,0.0,Standard Customers,High
3363,61,61.0,48,3.0,0.0,Standard Customers,At-Risk
3364,23,23.0,46,3.0,0.0,Standard Customers,At-Risk
3365,33,33.0,7,3.2,0.0,Standard Customers,At-Risk
3366,58,58.0,45,3.9,0.0,Standard Customers,At-Risk
3367,65,65.0,47,3.6,0.0,Standard Customers,At-Risk
3368,48,48.0,6,3.1,0.0,Standard Customers,At-Risk
3369,25,25.0,29,4.8,0.0,Standard Customers,High
3370,51,51.0,42,3.8,0.0,Standard Customers,At-Risk
3371,31,31.0,46,2.8,0.0,Standard Customers,At-Risk
3372,99,99.0,28,4.0,0.0,True Loyalists,High
3373,25,25.0,14,4.6,0.0,Standard Customers,High
3374,52,52.0,12,3.5,0.0,Standard Customers,At-Risk
3375,47,47.0,41,3.7,0.0,Standard Customers,At-Risk
3376,98,98.0,8,4.9,0.0,True Loyalists,High
3377,46,46.0,24,4.1,0.0,Standard Customers,High
3378,32,32.0,18,4.6,0.0,Standard Customers,High
3379,75,75.0,6,4.5,0.0,Standard Customers,High
3380,51,51.0,40,5.0,0.0,Standard Customers,High
3381,52,52.0,6,3.8,0.0,Standard Customers,At-Risk
3382,66,66.0,27,4.7,0.0,Standard Customers,High
3383,35,35.0,2,2.8,0.0,Standard Customers,At-Risk
3384,43,43.0,39,2.6,0.0,Standard Customers,At-Risk
3385,24,24.0,9,3.8,0.0,Standard Customers,At-Risk
3386,83,83.0,16,2.8,0.0,True Loyalists,At-Risk
3387,62,62.0,36,2.6,0.0,Standard Customers,At-Risk
3388,78,78.0,2,3.4,0.0,True Loyalists,At-Risk
3389,61,61.0,21,4.5,0.0,Standard Customers,High
3390,57,57.0,39,3.8,0.0,Standard Customers,At-Risk
3391,70,70.0,38,3.0,0.0,Standard Customers,At-Risk
3392,57,57.0,6,3.7,0.0,Standard Customers,At-Risk
3393,74,74.0,6,4.4,0.0,Standard Customers,High
3394,90,90.0,50,3.1,0.0,True Loyalists,At-Risk
3395,98,98.0,9,4.2,0.0,True Loyalists,High
3396,43,43.0,15,3.1,0.0,Standard Customers,At-Risk
3397,37,37.0,5,5.0,0.0,Standard Customers,High
3398,38,38.0,13,2.7,0.0,Standard Customers,At-Risk
3399,60,60.0,44,3.8,0.0,Standard Customers,At-Risk
3400,55,55.0,36,3.3,0.0,Standard Customers,At-Risk
3401,51,51.0,18,4.8,0.0,Standard Customers,High
3402,71,71.0,39,3.4,0.0,Standard Customers,At-Risk
3403,61,61.0,11,4.4,0.0,Standard Customers,High
3404,65,65.0,1,3.9,0.0,Standard Customers,At-Risk
3405,34,34.0,34,3.9,0.0,Standard Customers,At-Risk
3406,87,87.0,47,4.2,0.0,True Loyalists,High
3407,79,79.0,24,4.0,0.0,True Loyalists,High
3408,46,46.0,20,2.6,0.0,Standard Customers,At-Risk
3409,72,72.0,11,4.4,0.0,Standard Customers,High
3410,93,93.0,3,3.2,0.0,True Loyalists,At-Risk
3411,76,76.0,38,4.3,0.0,True Loyalists,High
3412,56,56.0,45,4.9,0.0,Standard Customers,High
3413,83,83.0,31,3.8,0.0,True Loyalists,At-Risk
3414,90,90.0,16,2.5,0.0,True Loyalists,At-Risk
3415,94,94.0,3,4.9,0.0,True Loyalists,High
3416,68,68.0,15,3.0,0.0,Standard Customers,At-Risk
3417,53,53.0,11,3.2,0.0,Standard Customers,At-Risk
3418,35,35.0,22,2.9,0.0,Standard Customers,At-Risk
